col0,col1
6727,6727
7498,1831
6244,6244
2771,2898
6218,6218
3303,3303
9885,9312
8279,7039
6166,6166
6616,6616
1473,1473
3857,3857
6599,1404
5224,2204
9810,9810
1298,1298
2734,2343
1196,1196
4041,4244
167,167
4864,4864
3128,3128
9558,9558
4015,4015
5167,5167
9062,3899
6823,6823
1864,1864
2295,2295
1179,1179
4449,4449
7491,7491
9073,9073
738,738
2965,6706
7869,7869
9321,9321
2548,2548
5609,5609
3456,2520
774,774
125,125
3153,3153
1227,1227
5652,5652
5210,5210
2968,2968
7919,7919
6202,6202
2936,2936
7792,8888
6514,6514
5456,5456
5270,5270
3923,3923
5709,9757
6433,6433
9821,9821
9266,9266
4289,4289
1697,1697
3887,3887
6816,6816
7440,5470
3646,3646
2704,2704
8914,8914
3232,3207
8763,8763
5120,5120
5005,5005
3867,1049
2410,2410
5344,5344
5006,5006
7341,7341
818,818
5982,5982
1186,1186
3985,3985
124,124
866,866
4281,1097
8441,8441
2917,2917
9047,9047
9493,9493
7575,7575
8302,8302
4781,4781
5391,5391
8483,8483
6226,5387
7308,7308
3858,3858
50,50
1637,4820
1192,1192
5225,6950
5449,2698
284,284
5292,5292
2061,2130
3058,3058
3050,9172
3826,3826
6849,6849
6145,6145
4977,4977
650,650
3223,3223
9349,9349
1825,1825
5103,5103
5206,5206
962,962
853,853
995,995
3180,3052
2022,2022
585,585
5727,9106
3447,1023
6487,6487
1981,1981
348,348
2440,2440
3252,3252
4798,4798
9209,9209
63,63
3764,765
5208,5208
7639,7281
112,112
2674,2674
7110,7110
4357,4637
487,487
620,620
5779,5779
3831,3831
7105,7105
8224,8224
9710,9119
5096,5096
4730,1071
8559,8559
4219,4219
9527,9527
1830,1830
3026,3026
6065,4019
775,1846
1639,1639
9161,9161
357,357
5114,5660
8089,8089
5563,5563
5987,5987
4774,4774
5601,5601
8181,8181
2078,2078
8632,8632
3814,3814
3830,7423
7662,7662
5601,5601
6711,6711
8143,8113
1620,1620
9641,9379
3442,3442
4208,4208
3044,3044
961,961
21,21
1358,1358
7013,7013
2871,2871
7722,7722
2840,1365
39,39
1883,1883
3580,8464
9258,9258
6320,6320
9866,9866
531,531
2707,2707
3031,3631
1494,5762
4792,4792
451,451
7323,7323
6482,6482
6696,6696
3303,3303
2579,2579
553,9183
3558,3558
306,306
5510,5510
3915,2111
6033,6033
77,77
2680,2680
2016,2016
5040,5040
8690,8690
3048,6083
4612,4612
5472,5472
5710,5710
5117,5117
723,723
6473,6473
1466,1466
2013,6435
1977,1977
5963,5963
9330,8951
3609,3609
8884,8884
4118,4118
9318,9318
1238,1238
7259,2394
4754,4754
2679,2679
7439,4290
8348,8348
7685,7685
8540,8540
7325,7325
551,551
3726,3726
261,261
1834,1834
6232,6697
4719,4719
9982,9982
7265,7265
6516,6516
7817,7817
4636,4636
2929,2929
8600,1862
8008,8008
8355,8355
4806,4806
2207,2207
5589,5589
2464,2464
9265,8808
4574,721
514,7496
6448,6448
5064,1340
1346,519
3281,3281
3501,3501
1237,2317
2336,2336
2161,2161
5344,5344
603,1183
5280,5280
4860,4860
7260,7260
9058,6640
5274,5274
6375,6375
4529,4529
5441,5441
3091,3091
7705,7705
482,482
1464,1464
3939,3939
5632,5632
3335,3335
4819,4819
2367,2367
3716,3716
2372,1011
8998,8998
8085,8085
5353,5353
3160,3160
704,9065
1176,1176
4702,4702
7363,4129
3960,3960
6548,6548
428,5873
2774,3098
5550,5550
4721,4721
4259,4259
1886,1886
6062,6062
7749,2515
1320,1320
6998,6998
3537,3537
3559,3559
2644,2644
7720,7720
8628,8645
5415,5415
4961,4961
1742,1742
6971,6971
5125,2456
1287,1287
3282,3282
5248,5248
5916,8099
7846,7846
9933,9933
2190,2190
1994,1994
327,327
2920,2920
8529,8529
5703,5703
2740,2740
699,699
6521,6521
8632,8632
7529,7529
1824,1824
9175,3857
1171,1171
8323,6617
4575,4575
3945,3945
101,101
7352,7352
9709,9709
3820,5088
3447,3447
5283,5283
3597,3597
7610,7610
5893,4843
209,209
1282,1282
4367,4367
363,363
764,764
2747,2747
1304,1304
1895,1895
307,307
1775,1775
5933,5933
402,402
6649,6649
3042,3042
7462,7462
2410,2410
8849,8849
385,385
6303,6303
6265,6265
7690,7690
9748,9748
6142,506
9349,9349
107,107
4732,1477
180,180
3855,3855
6931,6931
8082,8082
794,794
2986,2986
4007,4007
4253,1444
3325,3325
2026,2026
2487,2487
964,964
281,281
8183,8183
5205,2086
1727,1727
3187,3187
4704,400
5798,5798
7946,7946
5710,2724
7272,7272
1580,1580
3143,3143
1572,1572
6333,6333
3129,8545
1038,1038
3328,3328
9700,9700
967,967
1534,1534
9691,9691
138,6150
9493,9493
4561,4561
6762,6762
1233,1233
8919,8919
1999,1999
2680,5779
3293,3293
2102,2102
9055,9055
4300,4300
4245,2895
5534,5534
5229,5229
64,64
7451,7451
9370,1290
9170,4316
2845,2845
4648,4648
871,871
914,914
4918,4918
3780,3780
117,117
2958,2958
2848,2848
3177,3177
7054,2998
9551,9551
6568,6568
6938,6938
4159,4159
6291,6291
1384,1384
3079,2187
79,79
1302,9316
3349,3349
6844,6844
2483,8142
9050,2711
4261,4261
2222,2222
9995,9995
1832,1832
9945,2793
7328,7328
8761,9097
951,5397
3327,3677
127,127
6256,6256
4142,4142
3335,3335
3439,3439
4809,4809
2741,2741
350,5802
2674,2674
7440,7440
4273,4273
863,4552
3297,3297
9770,9770
8302,8302
8763,8763
3636,8851
1528,1528
7894,7894
295,295
685,685
1651,1651
2469,6091
3098,3098
607,607
4685,4685
3982,7192
1148,1148
2001,2001
6149,8911
6182,6182
2536,2536
684,684
1400,1400
70,7496
2201,2201
3570,4847
4711,4711
5639,5639
3084,3084
8538,8538
1161,1161
3434,3434
3647,3647
7130,7130
7603,7603
7803,7803
8546,7738
8882,8882
9046,9046
6305,6305
8753,8753
9568,9568
2078,7282
3929,3929
4638,4638
6715,9319
3567,3567
353,7856
5209,5209
7746,7746
319,319
5086,5086
5537,9559
3360,3360
9445,9445
9562,9562
7850,9271
8007,6495
2891,2891
217,217
2778,2778
639,639
6357,3546
7548,7548
9417,9417
6825,6825
61,61
968,968
9472,9472
333,333
7877,7877
6865,6865
1074,1074
1297,1297
8902,8902
8854,8854
2242,2242
4891,4891
8999,8999
3358,3358
9057,2198
6732,6732
902,902
4604,4604
2120,2120
3438,3438
8029,8029
3486,3486
6484,6484
2158,2158
1164,1164
4642,4642
7108,7108
530,530
1396,1396
7005,7005
4300,4300
5926,5926
7604,7604
1180,1180
1483,1483
1179,1179
6454,6454
6043,6043
4,4
6938,6938
3784,3784
8459,5455
760,9194
7282,7282
3598,3598
1801,1801
9748,9748
2020,2020
3491,3491
3456,3456
4580,4580
1586,383
592,592
8952,8952
6299,6299
1939,1939
1569,1569
8823,9017
3300,3300
868,868
6472,8078
5189,5189
711,711
6497,6497
8134,8134
374,374
7745,7745
7930,7930
95,95
2853,6510
6644,6644
838,838
4391,4391
8761,8761
2146,2146
3508,3508
7439,7439
4272,4272
668,5192
5124,5124
4071,4071
8221,8221
5792,5792
890,890
8787,3179
6089,6089
4274,4274
2812,2812
4319,4319
1021,1021
7356,7356
4464,4464
3498,3498
3680,3680
4071,4071
5083,5083
9612,9612
4548,4548
2009,2009
7628,7628
2206,2206
6088,6612
6817,6817
893,3727
1573,1573
8633,8633
6006,6006
3603,3603
8291,8291
5559,1115
1762,1762
117,117
7011,7699
2436,2436
1528,1528
851,8795
119,119
1503,1503
3953,3953
9941,5805
3035,3589
8448,8448
4882,4882
2213,2213
5206,5206
4946,2542
7413,7413
7007,6825
4466,4466
1880,1880
1554,2450
4564,6423
3818,3818
3908,3908
4766,4766
6837,6837
3667,3667
3098,3098
255,255
209,209
6558,6558
1961,7839
3540,2856
2246,8210
4663,4663
8023,8023
1276,1276
387,387
6987,6987
8488,8488
1932,4824
452,452
9221,9221
6257,6257
8602,1484
9891,9891
4464,4464
2856,2856
2636,445
8941,8941
6075,6075
1420,1420
2358,2358
7261,7261
4233,4233
4107,4107
7835,7835
6852,6852
2481,2481
2096,2096
3195,118
9254,8158
8325,8325
5414,5414
6817,6817
1037,1037
7326,7022
5946,5946
4041,9718
5897,5897
6990,6990
2072,2072
7624,7624
8235,8235
6967,6967
3983,3983
8058,8058
4408,4408
2345,2345
370,8526
6534,6534
3889,3889
5334,5334
6968,6968
7563,7563
1055,1055
4216,4216
1090,2132
1543,1543
2069,2069
3285,3285
1321,3279
2119,2119
2855,2855
635,635
3150,3150
5500,5500
1215,1215
6245,6245
3912,3912
2093,2093
3818,3818
3846,3846
9613,9613
1947,1947
1976,1976
3936,3936
7250,7250
6298,6298
7593,3210
5749,5749
1537,1537
4435,4435
7772,7772
8740,8740
5089,5089
5241,5241
444,444
1783,1783
8512,8512
4577,764
75,9115
384,384
3201,3201
7454,7454
8188,8188
7689,8298
3521,3521
144,8702
8982,5850
5943,5943
4426,4426
8726,1045
1108,1108
8814,8814
812,812
5868,5868
6978,6978
4739,4739
5242,5242
5038,5038
3481,3481
1063,1304
4758,3320
2936,2936
8846,7459
7043,7043
3786,3786
2561,2561
5956,5956
5131,5131
4194,4194
9846,9846
2462,2462
6627,6627
2060,2060
4632,4632
7348,7348
1359,1359
3839,195
2823,2823
7859,7859
8372,8372
6422,6422
9269,9269
4343,318
2550,2890
2022,4974
141,141
2112,2112
473,473
3462,3462
5950,5950
8864,8864
4348,4348
4656,4656
4308,4308
3427,3427
6289,6289
8738,8738
3538,3538
3875,3875
6624,6624
7783,7783
7146,7146
5061,9208
142,142
3666,669
5179,5179
709,1618
4135,4135
7358,7358
5716,5716
3970,3970
7904,7904
7882,4233
6235,6235
4327,4327
8407,8407
2159,2159
2294,2294
4492,4492
6754,6754
1403,1403
1381,1381
3561,2398
4176,8191
709,709
3411,3411
9691,9691
3452,3452
8910,8910
4011,4011
4466,4466
9270,9270
2659,8571
5548,5548
3143,3143
2945,2945
2720,2720
489,489
949,949
2881,2881
5132,5132
2585,2585
9215,9215
5810,6539
65,65
7452,4816
3206,3206
844,844
6988,6988
133,133
4118,4118
1884,1884
4246,4246
1928,1928
8321,8321
3272,3272
1468,1468
2418,2418
6646,6646
5108,1921
4378,6853
5414,5414
7541,7541
7093,7093
5246,5246
6491,6491
1163,1163
3295,3295
7156,7156
3825,3825
3378,3378
2358,2358
622,4502
3919,9150
4134,7910
5006,5239
8180,8180
696,696
3585,6157
1217,9333
75,75
6864,6864
3405,3405
1511,1511
464,464
2641,2641
1542,1542
9685,9685
2422,2422
6452,6452
7848,7848
5337,5337
3082,3082
516,1841
2909,2909
4078,4078
4780,4780
6605,6605
4101,4101
892,892
3122,3122
2447,2447
1925,1925
2803,5288
8042,8042
2983,3529
7770,7770
3874,3874
1868,6099
6474,6474
2227,7664
3335,3335
7129,7129
3676,5697
2462,2462
4142,4142
3129,2985
8969,9517
2488,2488
7697,4887
2984,8332
8960,8960
3294,3294
824,824
4795,3211
3843,3843
5659,5566
4079,4079
2062,9772
5502,7997
8770,8770
2001,2001
3807,3807
8141,7759
3535,3535
4104,4104
4966,4966
767,767
1886,1886
4723,1218
7530,7530
1879,1879
1577,1577
6326,6326
4275,4275
4780,4780
5428,5428
5893,5893
8767,8767
449,449
7657,7657
5937,5937
1459,7527
3731,3731
9276,9276
10,685
7196,7196
6182,6182
7523,7523
5457,5457
3615,3615
5785,5785
170,170
6358,6358
3332,3332
9156,9156
2885,2885
2104,9215
7017,1735
3152,3152
3951,3951
1993,1993
3728,3728
780,780
3631,3631
5407,3564
7043,7043
596,596
5686,5686
6842,6842
2910,2910
711,1458
990,990
7499,7499
9424,1160
8459,8459
1920,1920
6894,6894
464,464
7207,7207
8232,5200
4217,4217
3860,3860
2091,2091
130,1516
2446,7166
8585,8585
2681,2681
1525,1525
70,70
4384,4384
9384,9384
8825,8825
118,118
6732,6732
2593,2593
5798,6524
4108,4108
6526,6526
789,789
3669,3669
7022,7022
7103,7103
1195,1195
2268,2268
9966,9966
6373,6373
3048,3048
114,1616
2559,2559
8361,8361
4081,4081
1541,1541
6347,987
509,509
8463,728
8366,8366
9656,9656
8003,8003
1164,1164
731,8904
9709,9709
4257,7353
6481,6481
618,618
1765,8675
3889,7459
334,334
5757,5757
3929,3929
3931,7378
5086,1888
4109,4109
4156,4156
5889,5889
976,976
7844,7844
600,600
2841,2841
2193,4544
4849,4849
2533,2533
9,5494
7903,7903
2728,2728
3022,3022
8736,8736
5280,2084
4681,4681
8980,8985
2529,2529
8106,8106
9321,9321
162,162
4182,154
8810,8810
6518,6518
9200,9200
3484,3484
6042,6042
3623,3623
785,785
8718,9030
6134,6134
8667,8667
9914,9914
1038,4139
612,9602
5375,5375
7659,7659
6096,2294
2315,2315
2820,2820
5191,5191
6381,6381
3836,3836
468,468
6093,6093
3197,3197
4523,4523
7834,9210
1643,9776
7958,7958
2348,2348
4970,4970
5496,5496
4769,4769
3304,3304
928,928
337,337
994,994
3562,3562
2630,2630
1609,790
1756,1756
5308,5308
2610,2610
8494,8494
8261,8261
972,972
2820,5072
7028,723
9015,9015
7159,7159
8039,8039
2656,6749
611,611
2266,2266
4315,4315
8997,8997
6643,6643
2063,2063
5410,5410
5704,5704
7136,1756
2569,4301
264,264
7580,7580
5351,2545
4634,4634
3859,3859
2179,2179
965,965
869,869
177,177
1568,1568
7244,7244
8892,8892
3215,3215
825,825
3144,3144
3866,3866
4575,4575
9627,7116
7201,7201
7419,7419
3039,3039
6737,7216
3583,3583
2921,2921
730,730
6887,6887
4235,4235
3581,3581
3232,3232
2531,2531
4860,5283
4613,4613
849,849
5101,5101
489,489
7142,7142
2852,2852
9094,9094
1217,1217
6593,9944
2261,2261
6933,6933
3088,3088
8119,8119
6199,6199
9378,9378
153,153
1704,1704
6461,6461
8698,8698
5148,5148
3172,3172
986,986
826,826
4153,4153
953,953
572,5301
1996,1996
1384,1384
8140,8140
4507,4049
2101,2101
9963,4047
8845,8845
1869,1869
6216,725
74,5282
6578,6578
1756,1756
3193,3193
520,520
3117,3117
6072,6072
4742,4742
1664,1664
2334,2334
7097,7097
1557,1557
5247,5247
9425,9425
3671,142
9050,9050
3037,3037
2924,2924
1154,1154
3204,3204
9416,9416
5406,5406
9142,9142
7583,7583
2051,2051
8427,8427
8048,8048
3113,3113
6197,8592
655,655
719,719
1367,1367
1391,1391
6137,6137
1568,1568
4571,4784
7675,7675
170,170
2840,5724
2456,2456
8539,8539
5460,5460
2715,2715
5054,5054
415,415
4938,4938
1577,1577
5680,5680
5106,5106
6921,6921
5135,5135
8048,8048
307,9161
5089,5089
5629,5629
1906,9347
1128,1128
6690,6690
7117,7117
5745,5745
5704,5704
611,611
4022,4022
7585,3683
6,6
45,45
6358,6358
378,378
4707,4707
4677,4677
8210,8210
3310,3310
1429,1429
7641,7641
6480,6480
2071,2070
8726,8726
19,19
1031,1031
6829,6829
2067,2067
2750,2750
664,4462
5807,9511
758,758
9045,9045
5648,5648
4792,5750
6505,6505
3546,3546
4611,4611
6726,6726
9084,9084
1602,4694
8364,8364
200,200
524,524
2556,2556
3154,3154
1973,1973
4991,1984
6064,6064
1625,1625
2658,4566
1965,1965
9432,9432
829,829
13,2494
2013,2013
6285,6285
8462,8462
162,162
1882,2646
6029,6029
5475,5475
1726,1726
2221,2221
6853,6853
6960,6960
5646,4934
3614,3614
7800,7800
6200,6200
6192,6192
4959,4959
7308,7308
7089,7089
6496,6496
7924,3119
7644,4187
6752,6752
8480,8480
6574,5160
1907,1907
4472,5893
1572,1572
6900,6900
1392,1392
3183,3183
1491,1491
1890,6962
2129,2129
464,464
6232,6232
5044,7301
3682,3682
1819,1819
1454,1454
4335,4335
7553,7553
4193,4193
1737,1737
8037,1874
7078,7078
2465,2465
5513,5513
9742,9742
77,77
3316,7555
1702,1702
1631,1631
970,970
4170,4170
1860,1860
8139,1442
937,937
1383,1383
1555,1555
429,429
5553,772
5283,5283
8670,8670
6391,6391
8419,5785
2053,2053
2227,3906
3608,3608
4185,4185
8415,8415
179,179
5343,9959
2769,2769
9239,9239
6499,6499
3862,3862
1705,1705
9328,131
4341,4341
7941,7941
8400,6453
3372,3372
5249,881
4120,4120
7469,7469
9014,9014
3028,3028
8540,8540
1738,1738
2474,2474
3786,3786
2604,3911
584,584
3560,3560
2215,2215
2089,2089
238,3069
75,1013
8228,4848
9067,9067
2203,9606
9289,9289
1937,3348
2234,2234
3424,3424
6415,6415
4210,4210
6575,6575
4376,4376
4063,4063
7940,7940
8220,8220
868,868
4800,4800
1445,2103
3044,1940
509,509
9589,9589
4143,6229
165,485
2052,2052
5350,5350
6771,6771
127,127
796,7808
6578,6578
2678,2678
2920,2920
5801,5801
1477,1477
635,4546
7014,7014
1384,1379
4139,6319
7067,7067
1881,1881
3362,7612
3145,3145
5455,5455
9653,9653
4530,4530
5205,5205
2809,2809
1311,1311
9749,1697
4325,4325
3570,3570
1871,1871
3397,3397
2129,2129
833,833
6114,2143
3303,764
5992,7906
9916,9916
1563,1563
460,460
5305,7561
2356,2356
9000,3006
8053,8053
743,4580
5581,4410
9237,5313
8819,8819
8822,8822
1225,1225
6739,5784
4125,4125
5380,8851
5674,2693
3914,3914
4272,4272
1149,1149
7969,7969
369,369
7243,7243
6425,6425
4424,6813
2849,2849
5343,5343
8751,8751
4185,4185
9513,9513
6095,4893
1493,1493
53,8306
1916,1916
4722,4722
6553,6553
8089,8089
5245,5245
9455,9455
476,476
4757,3964
5605,5605
3156,3156
7374,7374
9072,9072
3163,3163
6602,6602
2561,2561
2364,2364
7289,7289
6966,6966
1906,1906
2801,2801
3616,3616
6650,6650
2054,6719
6528,6528
9167,7418
3154,3154
611,4028
490,2441
4995,4995
3893,3893
74,6666
3397,3397
4037,4037
5440,5440
2919,2919
6314,6314
8907,9154
4242,4242
8303,8303
6879,6879
887,887
2390,2390
4150,4150
321,321
3688,3688
8429,1184
5161,5161
8903,8903
4355,4355
2574,2574
5232,5232
2596,3911
2299,2299
3751,4090
5232,5232
1617,1617
7758,7758
8372,8372
3261,3261
7439,7439
5712,5712
519,519
8248,8248
4637,407
7502,7502
8854,8854
4597,4597
6053,6053
9596,9596
5567,5567
8275,8275
6026,6026
5703,5703
6935,6935
1671,1671
2769,2769
634,634
873,873
1669,1669
2736,2736
7163,4867
7327,6673
5379,5379
5277,5277
2507,2507
2170,2170
961,8143
6590,6590
3874,3874
3960,3960
3194,3194
7212,7212
567,567
4133,4133
5344,5344
3029,3029
7916,5488
1322,1322
1006,1006
8287,8287
5248,5248
7910,4542
193,193
6337,6337
1239,1192
8225,8225
7230,7230
361,361
8325,8325
3150,1276
7018,7018
1618,1618
1490,1490
3054,3054
1231,1231
5266,8665
7268,794
3192,3192
7410,7410
7070,7070
3725,3725
5699,5699
7742,7742
1677,1677
5957,3383
8536,8536
2611,2611
1151,1151
6502,6502
8625,8625
5243,5243
4723,4723
2190,2190
181,181
5939,5939
6572,6572
3986,3986
6417,6417
2895,2895
6766,6766
4248,4248
721,721
3443,5620
9531,9531
6073,6073
6506,6506
1897,1897
794,794
4991,4991
169,169
1515,1515
6918,6918
9101,9101
4339,4339
7068,7068
2948,2948
20,20
7725,7725
6741,899
3211,3211
3707,4555
4344,4344
1349,1349
2036,7647
1741,3310
8047,8047
2014,2014
6410,6410
809,809
1531,1531
388,388
659,659
1717,1717
8534,8534
6718,6718
5098,5098
642,642
8925,8925
1894,7753
6001,3751
1672,1672
478,5674
5801,5801
2286,2286
3047,3047
6423,6423
2179,2179
1001,1001
4699,4894
226,226
3284,3284
8961,4101
5029,5029
3524,3524
3062,3062
8428,8428
3547,3547
6337,6337
3334,3334
2127,2127
7119,7119
7853,7853
1148,1148
5010,6868
5706,5706
5300,5300
1229,1229
5998,4497
2219,2219
6843,6843
8830,8830
7266,7266
5890,8333
810,1798
7886,7886
4064,4064
562,562
9107,9107
4935,4935
5622,5622
9322,9322
638,638
5702,5702
2919,2919
1546,1377
5400,5400
6331,6331
7944,7944
4360,4360
3079,3079
2763,2763
9871,9871
6362,7866
160,7417
4775,5818
240,240
4935,4758
424,265
6187,6187
5437,5437
3182,3182
2601,2601
5336,3384
4860,4860
4353,4353
9322,9322
4755,4755
5465,5465
2968,2968
5687,5687
1303,3104
4215,8375
6534,6534
6355,6355
135,135
4832,4832
7670,7670
3194,3194
1545,1545
1,1
9470,6138
2493,2493
8157,8157
822,6929
3717,3717
9482,9482
9779,9779
1195,1195
2601,824
3593,3593
2406,2406
7808,7808
7297,7297
5130,5130
7794,7794
5029,5162
2082,6495
3084,3084
110,5571
657,657
5786,5786
2264,2264
4576,4576
8256,3823
2119,2119
334,7511
1826,1408
6446,6446
4582,4582
7903,9871
1385,1385
5200,2015
394,394
2015,2319
4164,4164
3413,3413
4603,4603
193,193
3792,7733
6701,6701
69,2818
6856,490
6747,4680
63,9947
2177,2177
8450,8450
4135,4135
1479,1479
2672,2672
6955,2776
4338,4338
2464,8039
6696,6696
6579,6579
6772,1718
8463,8463
8648,949
3042,3042
3139,3139
4277,4277
1295,1295
9084,9084
64,64
3701,3701
4743,4743
3151,3151
6845,6845
4449,4449
6636,6636
7294,7294
3456,3456
9836,9836
1479,738
8803,8803
6971,6971
2235,2235
9260,9260
8495,8495
2962,2962
3976,3976
3647,3647
8807,8807
5964,5964
1581,1581
5420,5420
2332,2332
2083,2083
8258,8258
7079,7079
8057,8057
875,875
941,941
9251,9251
6920,5605
943,943
1564,1564
7740,7740
3826,3826
5801,5801
7635,7635
324,324
8683,8683
2318,2318
1548,1548
4743,4743
6802,6802
3956,4375
8256,8256
1837,2382
2437,2437
6804,6804
3287,3287
1411,1411
2878,2878
4566,4566
1548,1548
4744,4744
4715,3229
1737,1737
9524,9524
9017,7610
3844,3688
4971,4971
6589,6589
4874,4874
6818,6818
744,744
2498,2498
2295,2295
2388,7610
9626,9626
8301,4063
9965,9965
6107,6107
3289,5494
4273,4273
9657,9657
3526,2345
638,638
220,220
5340,2327
2456,2456
7843,7843
6677,6677
3978,7134
139,2486
7386,7386
830,830
7725,7725
7625,7625
9078,9078
574,574
1720,1720
4945,4945
4692,4692
1671,8916
1839,1839
4545,4545
1091,1091
9311,9311
2135,2135
7501,7501
1049,1049
9246,7344
4905,4329
7893,7893
5890,5890
9562,694
3758,3758
590,590
3435,3435
1545,7043
7424,7424
6493,6493
1545,1545
9866,9571
857,857
6504,6504
1537,8115
4598,4598
5232,5232
6138,6357
3868,3868
51,51
1853,1853
9240,9240
6394,6394
1541,3257
1395,1395
5149,5149
1252,1252
7159,7159
7759,7759
2411,2411
5264,5264
6260,6260
8747,8747
3958,3958
1178,1178
601,601
2966,2966
4957,6582
774,774
2453,2453
519,5463
2696,2696
7897,7897
4706,7353
9797,65
3544,9589
2242,2752
2182,2182
54,54
4930,4930
3382,3382
2119,2119
9116,9116
8304,6684
8070,8070
9963,1650
5730,5730
2267,3541
3774,3774
4538,4538
1827,1827
618,618
4539,4539
3183,3183
6287,6287
5824,5824
7344,7344
5516,5516
2175,2175
7437,2575
6798,5443
7311,7311
5413,7274
5671,5671
7393,7393
1384,1384
2533,2533
4286,4286
792,792
2494,2494
7382,9458
4859,4859
5404,5404
3306,3306
6674,4402
5049,2942
5896,5896
3551,3551
7167,7167
5214,5214
6569,6569
1197,1197
4400,4400
1906,1906
911,911
7131,5562
8463,8463
5748,1587
8360,8360
8454,8454
3537,3537
259,3452
9507,9507
6568,6568
989,787
6145,6145
2840,2840
2332,2332
271,271
1239,1239
5422,3652
1199,1199
7316,5604
7444,7444
2021,6596
6295,6295
6005,6005
2941,6636
3447,3447
4749,4749
6784,6784
5250,5250
2486,2486
7275,7275
1878,1878
1476,1476
8896,8896
6594,6594
2093,2093
4077,4077
5227,2047
5207,6522
9187,9187
3302,3302
2358,2358
347,347
9692,9692
200,200
1715,2950
6224,5216
1625,1625
2951,2951
1993,1700
2424,2424
1848,1848
1884,1884
7687,7687
1206,1206
5234,5234
5328,5328
8310,8310
7225,7225
9022,9049
3413,3413
1409,1409
3422,3422
4808,4808
4266,4266
7153,7153
4766,4766
6139,6139
5042,5042
964,964
4127,4127
3369,3369
9272,9272
5556,5055
4162,7114
343,1357
953,953
168,168
6360,6360
3418,680
6333,6333
5279,5279
7704,7704
4849,4849
3087,3087
9645,9902
102,102
225,225
8466,1962
8779,8779
1542,1542
292,292
6592,4806
1087,1087
6966,7818
3410,3410
8166,8166
578,578
4145,4145
9553,9553
3321,6641
5472,5472
9114,9114
7805,7805
7844,9261
6354,6354
5102,5102
5317,5317
554,5191
6202,6202
3365,7222
2333,2616
2266,2266
2270,2270
1866,6783
1803,1803
7579,7579
494,494
4742,4742
7466,7466
7419,7419
316,316
2564,2564
7093,7093
3856,3856
8482,8482
1135,1135
4081,4081
7823,3468
3910,3910
5876,7806
4444,4444
8390,8390
760,760
788,788
2558,2558
8767,8767
8424,2029
9750,9750
8169,9669
2358,2358
3764,3764
2950,2950
8784,8784
4767,4767
4505,4505
2631,2631
2299,4683
2169,8147
1723,3614
4466,4466
1812,1812
5253,5253
762,762
9,9
7030,7030
6057,6057
6183,6183
6000,6000
1167,7418
